video,frame,person_id,kpt_0,kpt_1,kpt_2,kpt_3,kpt_4,kpt_5,kpt_6,kpt_7,kpt_8,kpt_9,kpt_10,kpt_11,kpt_12,kpt_13,kpt_14,kpt_15,kpt_16,kpt_17,kpt_18,kpt_19,kpt_20,kpt_21,kpt_22,kpt_23,kpt_24,kpt_25,kpt_26,kpt_27,kpt_28,kpt_29,kpt_30,kpt_31,kpt_32,kpt_33,label
demo.mp4,80,3,243.9996643,147.9082336,250.1100616,141.0480652,240.0701447,142.5100555,267.5442505,139.369751,240.7346802,143.9961395,294.4622803,168.0646057,244.5989532,175.1879578,320.9826965,208.7472992,244.1122437,216.5708771,331.2416687,248.4311676,232.6045532,239.4109344,299.6631775,259.7928467,268.8709412,262.5814209,303.6763916,325.4520569,275.5875549,327.5783386,320.177063,371.6789856,290.0850525,371.5074768,Normal
demo.mp4,80,7,308.4056091,42.09807587,312.8348694,37.7583313,307.5218811,37.85437012,325.1083069,39.00403214,309.3323364,39.75167084,341.9333191,61.91468048,306.3528748,62.82956696,356.0438538,95.85842896,300.2420654,93.90629578,362.8347473,127.0475235,298.9500732,113.2148438,337.5139771,126.2128525,315.4364929,126.3376083,345.0921936,178.0523224,325.7183533,178.1970367,350.5134277,226.4772644,332.3401184,224.6334229,Normal
demo.mp4,80,8,635.9776001,47.01224899,639.7548828,41.76012421,637.0141602,41.71443176,655.0197754,41.75811005,646.9814453,42.07274246,668.9487305,71.38261414,653.5311279,67.43890381,672.0105591,119.6579742,641.2667847,106.4322662,646.6281128,140.5329285,621.8378906,122.0630035,656.9581909,159.1774139,647.817749,155.1166382,646.1379395,211.3567352,638.5053711,208.0673218,651.0220947,247.0581818,643.0802612,241.5863495,Normal
demo.mp4,80,15,221.8144836,95.80531311,224.4041595,91.56383514,216.8130951,92.537117,229.1407471,93.64689636,208.4505157,96.25754547,236.9148254,115.6950684,201.6689453,119.9674606,243.6130829,143.5493317,201.0061188,151.7476044,235.1282501,159.5730438,216.594696,166.4051666,238.6147308,170.726181,215.5937958,173.1932983,239.3286133,201.1760712,218.6962128,202.7428741,235.5758057,234.7284241,224.7094879,237.0202179,Normal
demo.mp4,80,22,46.52330399,245.2153625,43.74266815,239.4351959,47.97357559,238.1074829,40.8115921,241.3839874,69.7245636,236.1030884,38.81278992,274.4182434,95.08679199,263.8829346,37.76326752,327.7265015,120.2904892,312.2842102,41.14549637,356.3728943,121.1256943,342.7808228,67.33934021,359.4499207,104.8153763,354.8231201,80.0532074,425.2457275,115.7646179,420.2943115,92.43707275,482.2532654,125.0251312,474.7012024,Normal
demo.mp4,80,25,992.0958862,452.9850159,1009.879028,452.2809448,993.5743408,439.7557068,1033.113037,470.3377991,989.7513428,439.0076599,1026.71228,538.2293701,948.3827515,482.3952637,1017.747009,639.531311,898.9450073,521.9981079,983.6578979,686.5498047,913.1160278,537.8170166,944.7524414,643.5516357,895.3007202,615.8994751,919.5691528,712.4344482,883.28479,681.4555054,870.1831055,707.2634888,877.9841919,681.0371094,Normal
demo.mp4,80,36,107.2425919,171.3764496,107.3137436,167.4009247,102.6311722,167.9472046,106.01548,170.172226,90.55512238,170.6590881,107.2536774,192.4685822,81.24556732,196.0195007,119.5766678,223.5275269,89.14515686,234.6261444,131.9175415,250.036087,116.1346054,255.0501709,115.3993607,257.0148621,97.72659302,261.2606812,140.8312073,301.7075195,125.9503937,306.5509338,142.6646271,334.8648071,129.4018707,341.6014709,Normal
demo.mp4,80,4,768.8425293,443.7632141,768.6356201,436.7398987,757.7384644,438.7848816,757.6812744,448.9528503,728.8175049,454.4449768,761.2863159,491.5909424,719.152832,514.8737183,801.2904053,518.0827637,747.7267456,573.2193604,792.4096069,468.1105347,772.4677124,521.2991943,757.2629395,602.8191528,728.6052856,612.335144,742.2816162,637.2512817,714.8634033,653.7734985,709.8389893,674.3555908,689.4974976,687.9144897,Normal
demo.mp4,100,1,960.6703491,195.8203735,959.3834839,188.8646088,962.5075684,189.8206177,940.6574707,188.0631714,973.918396,192.9592743,917.1636353,219.2260437,980.8279419,228.7309418,886.5656128,266.6000366,985.2419434,281.4077759,883.4116821,304.3146057,980.668396,318.8664856,907.2078857,315.3568115,949.1880493,318.4401855,884.8573608,377.5592041,934.7714233,381.1045837,862.2053223,431.3092041,912.967041,437.6604919,Normal
demo.mp4,100,2,33.57852554,241.9490662,32.74455261,235.8518066,36.2389946,233.9569092,34.2733345,237.980072,64.14105225,231.8325806,33.6014595,269.8560791,88.80721283,260.1059265,26.58390236,320.0680847,112.7775421,304.3346863,20.3018322,352.3346252,111.247673,334.8260498,65.24790955,354.2501221,101.6831436,350.8447876,85.54696655,423.1954041,119.0736694,419.8194885,96.54167175,484.407959,126.2661743,476.9631958,Normal
demo.mp4,100,3,239.3308716,158.3133392,241.4378662,151.7304535,236.4350128,152.9573669,253.2647095,147.357666,241.6420746,150.444046,279.5704041,171.6916809,250.0039215,175.9322968,310.2944031,214.3004608,252.6378784,220.9849854,323.2730408,248.0568542,252.9189758,243.1508636,300.5110168,263.5595398,284.1108093,265.9157104,305.4375,330.6082153,295.8427734,332.1651917,318.8842163,377.8343811,310.835022,376.8218994,Normal
demo.mp4,100,7,960.6703491,195.8203735,959.3834839,188.8646088,962.5075684,189.8206177,940.6574707,188.0631714,973.918396,192.9592743,917.1636353,219.2260437,980.8279419,228.7309418,886.5656128,266.6000366,985.2419434,281.4077759,883.4116821,304.3146057,980.668396,318.8664856,907.2078857,315.3568115,949.1880493,318.4401855,884.8573608,377.5592041,934.7714233,381.1045837,862.2053223,431.3092041,912.967041,437.6604919,Normal
demo.mp4,100,8,637.482605,45.63048935,641.1812744,40.33071136,638.8273315,40.34528351,656.4602661,40.93896866,649.8336792,41.22768784,668.4689331,71.45833588,656.6390991,67.17797852,665.7686157,119.2762909,641.015564,105.5102997,639.6390381,136.4581451,622.8952026,118.451355,658.7741699,158.0461426,651.6829224,153.9453125,646.0822754,206.7806549,640.0714722,203.5150604,649.9902954,241.3851471,643.1477051,235.78302,Normal
demo.mp4,100,25,969.7033081,487.5079651,979.5055542,478.4125061,962.3384399,474.615509,990.0454102,468.2944946,943.8250122,457.9478455,994.0725708,510.8632507,914.4597168,475.2980957,989.7650146,603.6704102,870.3925781,517.5350342,947.420166,638.7233276,872.9857788,520.3685913,938.0773315,625.9647827,884.8222046,607.0629883,891.5540771,688.2630615,847.819397,670.4579468,869.1812134,707.8892822,843.9000854,689.7197876,Normal
demo.mp4,100,36,349.0672302,98.86255646,348.3433228,93.27773285,343.2223816,94.12058258,341.7979126,94.62135315,327.4906006,95.8986969,343.8713989,118.6280441,320.3403625,123.119873,366.3097534,148.000824,332.5737,157.3359833,380.1939697,156.3952942,364.5435181,155.5124817,357.5283203,191.2245636,342.3123474,196.1911621,378.4706116,245.0739288,369.2976074,250.1791229,386.5053101,292.3604736,381.6998291,299.5389404,Normal
demo.mp4,100,24,237.6411285,156.9936523,239.9654541,149.4061737,234.4992828,152.6881714,254.3502045,143.2477722,240.4316406,151.0421448,290.4518738,167.2588043,243.6260681,178.2208405,323.1072693,210.8628845,241.2289734,225.839798,331.7257996,244.9498444,239.392868,232.3635559,318.4162292,261.7227478,288.9983826,267.0910645,305.5592346,320.7277222,283.0515137,325.7999878,311.2170715,361.9100952,294.8883667,365.4023438,Normal
demo.mp4,100,22,105.1081543,170.347168,102.0120087,166.3765411,102.4010239,165.8228607,88.63231659,169.1494751,98.21829224,167.2644958,90.17869568,192.1517639,101.2097549,189.3255463,102.4937744,227.1760712,110.2273254,224.9064941,118.5657806,248.9541779,125.00737,252.6623383,108.6283264,256.4112244,118.2570724,255.9034119,119.0649338,308.4793396,131.8368225,306.4657288,119.2255096,356.105896,135.0317841,353.6980286,Normal
demo.mp4,100,48,349.0672302,98.86255646,348.3433228,93.27773285,343.2223816,94.12058258,341.7979126,94.62135315,327.4906006,95.8986969,343.8713989,118.6280441,320.3403625,123.119873,366.3097534,148.000824,332.5737,157.3359833,380.1939697,156.3952942,364.5435181,155.5124817,357.5283203,191.2245636,342.3123474,196.1911621,378.4706116,245.0739288,369.2976074,250.1791229,386.5053101,292.3604736,381.6998291,299.5389404,Normal
demo.mp4,100,33,1085.270264,534.5905762,1089.070801,528.9495239,1093.175781,529.0352173,1080.507935,533.8344727,1109.839111,535.9447021,1054.866699,566.5580444,1098.325439,570.3530273,1010.295715,615.6744995,1079.095093,606.1520386,972.8848877,648.8889771,1037.162354,623.3970337,1013.82605,641.0302124,1039.501099,640.3206177,975.675415,660.1471558,990.3206177,661.4632568,975.6026001,683.6722412,976.7630615,688.8004761,Normal
demo.mp4,120,1,918.6959839,171.6454926,918.0220947,165.5160675,919.9307251,165.7689362,902.5308838,167.4190063,937.270752,170.1374664,876.2224731,198.4182587,947.5404663,206.3379059,851.3280029,240.1080627,950.4331665,260.9816284,860.8848877,258.0897522,943.8254395,285.0885315,872.8114014,298.3685608,921.2198486,301.8397827,870.7729492,362.3189087,930.5457153,366.4164429,869.6903687,402.3583374,930.8013306,407.9795837,Normal
demo.mp4,120,2,34.16238403,242.3197937,34.09434128,236.3026886,36.16172409,234.478653,36.18118668,238.9618073,64.32979584,232.6391907,35.40988541,270.4012756,88.29223633,259.5469971,32.52108383,321.1978455,114.9842758,299.2339172,28.91538239,351.7171021,109.46492,322.2261047,66.50295258,350.9504395,101.7456436,347.4628296,87.62957001,421.5640259,121.0113373,418.2763062,97.72959137,485.124176,128.7417145,477.6664124,Normal
demo.mp4,120,8,634.1711426,45.81843185,637.9790649,40.81229401,634.5440674,40.95436478,652.3127441,39.62734222,639.7134399,40.74462891,670.4955444,67.08066559,641.4284668,65.18080139,677.4264526,114.6820068,634.6051025,103.6412201,652.2196045,143.0740967,620.4471436,122.1062469,657.6397705,157.8213501,639.2792358,154.9737549,649.9418335,217.1051636,634.2034912,214.8130341,654.0785522,255.8512115,639.5963745,251.7403717,Normal
demo.mp4,120,25,918.6303711,540.243042,929.2696533,527.2150879,903.1275024,526.8974609,941.2689209,521.8057861,870.5863647,521.0626221,942.1625977,575.5078735,847.1273193,550.3592529,941.1731567,649.8928833,808.5507202,569.5117188,913.3660889,676.3580933,810.3049927,561.6179199,889.0773926,667.6991577,827.0919189,655.4028931,868.0562744,696.8497314,815.2148438,684.7792969,847.1876221,699.6988525,808.0374146,684.9289551,Normal
demo.mp4,120,24,230.1560974,138.8909607,234.83638,132.0215607,227.7602844,134.0288391,251.8593903,127.8056641,230.7606201,133.2477264,281.3735657,154.3362122,230.2114563,162.288269,309.7245789,197.2655792,226.290329,209.7227325,320.0621338,239.4956665,228.2635498,236.9862823,289.7483215,248.6738739,256.9837036,251.7146301,294.3813782,298.4185486,255.6541443,300.6965027,305.5982666,331.5336609,268.1837463,331.9424438,Normal
demo.mp4,120,22,113.8873825,165.7041626,110.478241,161.4999084,110.9452057,160.8284149,95.41828156,166.6196289,108.5452881,163.6493378,89.03575134,192.1611938,121.3012238,184.445694,94.29128265,223.9470062,153.2824707,201.8291779,104.2682343,232.2714386,171.9231873,200.671875,111.5940399,253.5067444,132.1807404,251.2233582,120.526268,305.12854,141.5141907,301.9301147,124.8343048,353.024353,142.194931,349.1340637,Normal
demo.mp4,120,48,465.309845,108.6611481,463.1273193,102.1416245,464.0114136,103.4619751,429.7000732,98.4863205,452.6156311,103.8676376,403.3687744,121.0922546,449.6303101,130.6580811,400.1759033,163.7671509,475.8011475,174.5847321,430.3215027,198.6513977,511.7466736,201.3177948,384.655304,198.4294586,412.0961304,202.2880096,397.7138672,245.6624298,416.1222839,247.9509125,395.860321,299.7071838,404.5075378,306.5476379,Normal
demo.mp4,120,56,419.2875671,91.745224,416.4389038,86.79186249,418.2174377,87.31873322,394.6042786,85.93689728,411.5628662,88.16453552,378.7490234,105.8335648,407.0428772,111.6763611,365.9150391,135.3713989,407.5462646,146.0225677,368.7413025,148.6252747,411.3001404,158.0579987,378.1620789,175.0118561,395.9177551,178.3100281,380.350647,231.0921326,394.8896484,233.9928436,385.6797791,275.7822876,392.4393311,280.494812,Normal
demo.mp4,120,61,465.309845,108.6611481,463.1273193,102.1416245,464.0114136,103.4619751,429.7000732,98.4863205,452.6156311,103.8676376,403.3687744,121.0922546,449.6303101,130.6580811,400.1759033,163.7671509,475.8011475,174.5847321,430.3215027,198.6513977,511.7466736,201.3177948,384.655304,198.4294586,412.0961304,202.2880096,397.7138672,245.6624298,416.1222839,247.9509125,395.860321,299.7071838,404.5075378,306.5476379,Normal
demo.mp4,120,53,113.8873825,165.7041626,110.478241,161.4999084,110.9452057,160.8284149,95.41828156,166.6196289,108.5452881,163.6493378,89.03575134,192.1611938,121.3012238,184.445694,94.29128265,223.9470062,153.2824707,201.8291779,104.2682343,232.2714386,171.9231873,200.671875,111.5940399,253.5067444,132.1807404,251.2233582,120.526268,305.12854,141.5141907,301.9301147,124.8343048,353.024353,142.194931,349.1340637,Normal
demo.mp4,120,4,878.7125854,324.4001465,877.8980713,316.8659058,879.9174805,318.9076538,851.8641968,314.9414063,886.5605469,323.3894043,821.3151245,343.4920654,883.8398438,359.8834229,797.6395874,388.6269226,878.3047485,415.5462646,808.4168091,420.4157715,873.5720215,438.7557068,794.6365356,427.8061218,834.8475952,434.7020569,801.6924438,472.2136536,831.4281616,479.6088562,797.8535767,509.4266357,816.8961792,521.4920654,Normal
demo.mp4,120,64,34.16238403,242.3197937,34.09434128,236.3026886,36.16172409,234.478653,36.18118668,238.9618073,64.32979584,232.6391907,35.40988541,270.4012756,88.29223633,259.5469971,32.52108383,321.1978455,114.9842758,299.2339172,28.91538239,351.7171021,109.46492,322.2261047,66.50295258,350.9504395,101.7456436,347.4628296,87.62957001,421.5640259,121.0113373,418.2763062,97.72959137,485.124176,128.7417145,477.6664124,Normal
demo.mp4,120,33,1075.6073,493.927948,1071.733032,485.2059021,1075.134888,487.849884,1057.831299,483.5309448,1079.543457,489.3555603,1024.151489,520.0072021,1083.297974,517.8138428,987.3338623,571.519043,1073.896851,559.666626,986.1762695,584.4666748,1055.834717,566.6171265,990.2232056,621.097168,1025.707031,619.217041,960.3136597,659.3582153,1003.728577,658.5742798,953.798645,697.1502075,974.2683716,688.8030396,Normal
demo.mp4,140,1,916.0227051,172.8822784,916.5908203,166.0825043,917.4714355,166.4390259,904.8230591,169.0219421,937.8499756,172.1134491,881.4371338,201.3410187,948.9543457,210.505249,856.921875,237.5363007,950.0286865,263.808136,868.3771973,257.5143738,940.6518555,296.8829956,873.6546631,293.7522583,919.2407227,297.042511,867.9249878,351.3971252,916.1552734,355.2641907,860.1699219,408.4963379,908.8262939,413.6654053,Normal
demo.mp4,140,2,88.28528595,205.8857727,83.23321533,199.1972961,82.29218292,200.8545837,61.50377655,203.2595978,66.15312195,206.2783051,56.0111618,235.7796173,67.11025238,242.4555054,77.40906525,276.2411194,93.56980133,288.4711914,103.5378189,281.3627625,115.6529846,282.7601013,82.02235413,322.978302,89.29455566,328.7379761,102.4515762,390.6063843,109.3036728,396.153717,112.6781082,449.0384216,116.8849106,458.7619629,Normal
demo.mp4,140,8,636.4093018,46.16885376,640.3058472,41.62338257,637.6387939,41.57366562,654.7929077,42.16741562,643.5663452,42.84618378,672.7163696,69.47102356,643.2301636,67.84509277,678.3173828,114.2220383,635.7962036,105.4434891,652.4255981,138.6097565,623.0751953,123.8561096,658.9547729,152.8737335,640.2463379,150.1337891,652.1211548,204.874588,635.4611816,202.6882019,656.1745605,241.5550385,642.0581055,237.6222229,Normal
demo.mp4,140,25,772.0449829,509.2289734,789.6641235,496.227356,757.8388672,492.6283569,815.8416138,496.5992432,737.9100952,488.0386963,819.9254761,561.4337769,729.6173706,522.4714355,811.4795532,656.802063,700.3203125,546.4026489,768.031189,686.0290527,693.7278442,550.2942505,762.6748657,666.149353,703.8034668,644.7940674,732.52948,691.5857544,680.340271,665.5467529,693.8637085,693.1037598,667.7167358,667.7687988,Normal
demo.mp4,140,22,100.2151718,164.3677063,100.1388702,160.0130157,95.76168823,160.8123932,98.36421967,162.4325714,85.70323944,163.984726,102.1211319,186.5552673,79.32415009,191.4365692,120.3578796,219.8686218,89.98434448,232.8378754,132.1662292,239.0904694,111.380661,246.0705719,108.7517471,255.3166962,94.22267151,259.7655945,128.5770264,288.83255,117.382431,293.9115295,130.098526,318.8936462,121.5278168,325.7930298,Normal
demo.mp4,140,48,425.4282227,99.8468399,422.7514038,94.66539001,423.2124634,95.01870728,396.6758728,95.89639282,411.2219543,97.01078796,381.6826782,122.2749023,405.2839966,126.3162308,385.46875,159.0535583,425.8212585,164.4862366,413.6137085,175.957901,451.4338074,177.245285,383.5505371,196.6481476,398.9709778,199.5424957,398.4055786,250.3204041,412.7804871,252.0435333,390.5368347,297.3571777,404.1274109,302.2594299,Normal
demo.mp4,140,53,269.2936401,66.9995575,272.4607239,63.07030106,265.9289551,63.60253143,278.5812073,62.81919479,261.2512207,64.11439514,287.4085693,80.60096741,253.5171661,83.04825592,293.5623474,109.7938614,244.9858093,115.6792526,289.1538696,132.8738861,247.2874298,142.8979492,281.7958374,133.945816,260.1631165,134.6372833,277.551239,164.9408264,253.1183319,165.219635,273.8774109,195.1022644,254.414917,195.6005096,Normal
demo.mp4,140,4,982.7548218,270.6354675,982.0006104,264.8252258,983.2895508,265.2703857,972.1369629,266.8253479,996.8626099,268.8882751,959.1224976,294.6560669,1004.861267,299.1187744,944.6156006,332.2527771,1010.326782,343.0969543,947.2763672,350.1842957,1000.629639,364.3636169,957.1212158,367.5137634,987.8081665,369.4174805,955.0986328,412.4802246,985.2988281,414.9661255,953.7305908,454.7081299,980.8450317,457.7019958,Normal
demo.mp4,140,33,1081.758179,424.5986023,1081.123535,419.1751404,1081.20459,419.7006836,1056.174561,414.4158936,1069.161255,418.9353638,1029.255981,432.5830994,1057.289917,443.6028442,988.2471924,461.2945862,1051.020386,480.6765442,978.9524536,483.4462585,1045.290161,506.4839172,1003.178955,504.2432556,1020.035095,508.0558472,989.0767212,554.4053955,1009.927979,558.0407715,965.0758057,599.6078491,982.3736572,607.4390259,Normal
demo.mp4,140,3,294.0297546,152.3464355,297.0800476,145.6674805,287.1011963,146.8525238,303.5875244,140.0079651,274.5897217,142.7359924,316.0033875,156.310379,259.7520447,163.9475555,342.4480286,181.9992828,261.7561646,199.6758728,334.7294312,198.3133087,305.2355957,209.7936554,316.5253906,235.6436005,279.1068115,241.0490112,326.1432495,293.5809631,293.1212463,299.2494812,319.1027527,340.6134644,298.1849976,348.3525696,Normal
demo.mp4,140,64,330.8013611,60.04330826,333.6218872,56.51619339,327.0581665,56.6150856,337.7851868,57.93709183,319.3364258,57.90274429,345.3011169,76.23710632,308.7466431,77.4696579,356.6026306,101.1108246,304.1322021,105.1720963,349.0210266,111.2878952,319.6104126,115.3843918,340.1002502,130.2772522,315.8356323,131.2640533,346.4203796,158.2157745,319.122406,159.0979767,345.8109131,191.7265167,322.8243103,192.903717,Normal
demo.mp4,140,24,291.8580017,154.6678162,297.6138306,148.2968903,285.451355,149.0512238,307.3719482,142.9876862,274.1023254,144.6054535,318.7517395,157.9141541,255.0419312,164.190094,341.1274719,188.3018799,254.8361359,203.7431488,332.9025269,195.6329956,300.6925659,205.0624542,313.0494995,238.3583832,269.4821472,242.6660156,334.4682007,284.7329407,282.5785217,288.5919495,327.3998413,328.6407471,290.3934021,333.6511536,Normal
demo.mp4,140,76,425.3069763,101.1474609,422.5331726,96.03347778,423.2377014,96.22013855,395.8439026,97.41130066,410.82901,98.55929565,380.2903137,123.9039154,404.2543335,128.2453918,383.3244934,160.1586761,421.867157,164.9671326,405.895752,174.0973358,447.3574524,173.3675842,382.7689209,197.9439087,398.2750549,201.2343445,398.132782,250.2873993,412.7739563,252.4395142,391.863678,297.1722717,403.1940918,302.2257385,Normal
demo.mp4,160,1,935.4848022,174.659317,933.2217407,167.6880798,934.9263306,168.6557922,908.5855713,168.0917816,940.7913208,173.0582275,882.9561157,198.7467499,945.0535889,210.4616241,855.9680786,235.4656219,948.4868774,263.9185181,871.5259399,260.9598694,945.434082,301.0649414,875.0997314,292.6611633,916.1867065,297.164856,873.0580444,352.2372742,908.7894897,356.4455566,864.2394409,410.268219,896.2825928,417.644989,Normal
demo.mp4,160,2,125.1652908,206.411438,119.3306274,200.1371155,120.006813,200.7117615,86.51712799,205.1647339,108.6008911,206.1291504,75.56330109,241.8377838,116.0251999,241.5010529,94.18816376,271.8631287,149.3796539,268.516449,120.7976151,249.5273895,144.3156891,244.5425568,81.29418182,337.7153625,108.6898727,337.7387085,100.6798248,402.1072083,124.533371,400.9924927,104.2552643,460.0931396,123.2648773,461.7919922,Normal
demo.mp4,160,8,614.4926147,37.560215,617.9787598,33.14495468,615.2669678,33.47459412,631.7553711,33.17304611,620.0738525,34.70474625,653.5485229,59.42992783,615.7329102,59.68190384,666.7400513,100.922348,607.4709473,97.10596466,654.9300537,132.1250458,597.4303589,120.2649078,642.557251,142.0338135,618.4661865,140.6144257,645.6088257,194.9384918,617.2750244,193.6668396,651.7462769,227.8046875,624.6480713,225.0070496,Normal
demo.mp4,160,25,773.1947021,515.9556885,785.3843384,500.0765381,754.9158325,501.6137085,805.1020508,493.6541443,725.4447632,496.5115356,808.2104492,561.2561646,717.8536987,526.6571655,804.8980713,662.0128784,672.8135986,557.4111938,776.494751,701.4403687,677.0119019,579.8588257,758.3666382,670.197937,700.8690186,653.9506226,727.1765137,699.8796997,693.4327393,687.7368164,696.3126221,699.4801636,679.6221924,685.4226685,Normal
demo.mp4,160,33,1126.051147,333.6306152,1125.359131,328.0869446,1126.173828,329.8258667,1105.938232,328.5001831,1129.070068,335.329071,1083.969604,352.5804749,1124.171631,365.8597717,1055.890137,381.736908,1117.209106,405.5762939,1047.377808,407.0326538,1100.202393,427.8521118,1058.538574,424.6939697,1085.293091,429.3964233,1049.177979,471.8171997,1077.560547,477.3067322,1031.625122,513.8536377,1059.634644,523.9776611,Normal
demo.mp4,160,3,243.3969116,142.3694153,248.069458,135.9433289,241.6437073,137.8195801,264.6358032,133.7156372,243.7661896,139.5520782,294.9023132,159.5638275,238.6174011,167.0055389,324.7280579,193.4096985,214.6416626,197.3603516,317.8477173,213.5495453,193.3920898,204.9403534,298.3708191,254.0165253,263.5028076,257.040863,305.9155273,310.1935425,272.377655,312.9171143,317.3554993,357.8641052,290.3843079,359.4015198,Normal
demo.mp4,160,99,500.1297302,9.742628098,502.634613,5.771856785,497.1172485,6.077033043,507.313385,4.361869812,492.1856689,5.211381912,517.7131348,19.97274399,483.4829712,21.89018822,527.8475342,43.95314407,477.053894,48.49917603,523.47229,65.34869385,479.9774475,72.74144745,511.3387146,74.76259613,490.0201721,75.50833893,508.9069824,120.0111694,489.7932434,120.280365,504.364624,159.103302,488.3217773,159.2809601,Normal
demo.mp4,160,104,366.5888977,38.38222504,367.3287964,34.58676529,367.6077271,34.44242096,369.6080627,36.57944107,381.4784851,35.42345428,371.6810608,55.97907257,387.9439392,53.72596359,375.586792,87.01251984,391.1762695,83.7922821,377.2737122,106.7804642,387.5471802,102.4308777,376.3700256,113.7744827,387.9682617,112.5923386,376.5695801,162.206665,384.264801,161.3765717,383.9936523,204.97612,388.4905701,202.846283,Normal
demo.mp4,180,1,962.5708008,170.9992676,960.1963501,163.3882904,961.8981323,165.0858612,937.2626953,164.6552734,962.980835,169.7258911,911.963501,196.1986847,970.5571289,207.1796875,889.0418091,243.4846954,974.2525635,263.2440796,880.0593262,276.7150269,966.3829346,293.4151001,904.1461182,291.631897,945.364563,295.6595764,874.2578125,344.8890076,930.4334106,360.8885193,854.1184082,399.0685425,915.9142456,419.8395691,Normal
demo.mp4,180,2,140.9812012,197.7580414,137.2497406,191.6742554,137.4308319,192.230423,107.4570007,195.9685516,132.3605347,196.9007263,91.71648407,230.4612274,134.8942719,230.7581635,98.53623962,269.8782654,152.7497711,266.4345093,126.3930511,256.3002014,148.5755005,249.6534424,92.92737579,322.8834839,122.0884628,323.2378235,106.0613861,394.0029602,126.3710785,393.3928833,110.2403488,454.0957947,124.6060867,455.8341064,Normal
demo.mp4,180,8,635.3974609,53.30834579,637.0669556,48.43240738,629.8228149,48.69837189,637.7874756,49.20853806,616.0113525,48.71736526,640.2662964,74.42326355,600.6394043,74.64849854,645.1048584,111.8347244,590.0570068,115.8349304,648.0137939,141.5628357,606.1181641,149.7757721,637.666626,156.5175018,611.6135254,157.5301208,636.2949829,212.9595947,610.1350098,214.0313263,629.9232178,244.20047,605.9312744,246.9245605,Normal
demo.mp4,180,25,727.1011963,544.7659302,748.2590942,530.6781006,717.1759644,524.4837036,785.0487061,522.7435913,705.9518433,508.5470276,797.9439697,573.1452637,706.494751,542.7984619,803.4776001,653.2189331,684.539978,586.5071411,778.4475098,664.5065918,676.2084961,574.3945313,763.0358887,665.7587891,705.2818604,647.293335,737.7890015,701.53125,681.9094238,679.1624146,706.1777954,696.8041382,679.2792969,680.1322021,Normal
demo.mp4,180,33,1095.038696,317.0287781,1096.446167,312.0248718,1097.259399,312.8196716,1090.238403,313.4573975,1107.618286,317.2450562,1074.538574,338.6854248,1107.170166,345.3925781,1053.003418,373.968689,1099.872314,381.3293152,1041.61084,403.8190613,1084.627075,410.4853516,1054.789673,408.7740173,1077.246704,410.6419678,1032.665771,456.9474487,1063.911133,459.7296753,1022.454529,502.0637817,1059.23291,507.1309814,Normal
demo.mp4,180,3,239.218399,158.8398285,243.550354,152.3768158,236.1416168,153.9920502,259.5958252,149.4750214,237.7537994,154.9564667,287.5226746,174.3584595,241.9207458,182.5996704,311.4904175,210.430542,240.5769348,220.1360779,292.8833008,231.6651306,238.5104828,233.2781372,296.9374084,258.9717712,268.1330261,262.5760803,307.5209961,316.0093079,283.3841248,319.1246643,311.9342957,352.8538513,293.8625793,354.0636597,Normal
demo.mp4,180,99,496.8233032,12.28276157,498.6232605,8.502484322,493.5167236,8.641526222,500.9874268,8.016367912,485.8816223,8.064995766,506.187439,23.37434387,474.7576904,25.95101738,515.6602783,45.14773941,468.719696,54.76467514,515.1560669,60.52449799,478.4700623,79.143013,504.8710022,78.16522217,484.946106,80.12762451,505.220459,121.3484802,487.8204346,123.0287628,503.1105347,157.7023773,487.1990356,160.2299957,Normal
demo.mp4,180,104,362.6352844,45.31438828,365.3768005,41.83948517,362.3062439,42.08214951,375.3314514,42.49793625,367.3803711,43.17326736,390.0156555,60.88232803,370.8883362,61.02504349,396.647522,88.82941437,366.7094727,87.39698792,380.9024963,100.5782013,363.2539978,98.25639343,393.5477295,113.3743744,381.4350281,112.5816345,390.6179504,152.1221924,376.006897,151.3884888,396.9596252,182.7767639,382.6846619,180.0691986,Normal
demo.mp4,180,24,727.1011963,544.7659302,748.2590942,530.6781006,717.1759644,524.4837036,785.0487061,522.7435913,705.9518433,508.5470276,797.9439697,573.1452637,706.494751,542.7984619,803.4776001,653.2189331,684.539978,586.5071411,778.4475098,664.5065918,676.2084961,574.3945313,763.0358887,665.7587891,705.2818604,647.293335,737.7890015,701.53125,681.9094238,679.1624146,706.1777954,696.8041382,679.2792969,680.1322021,Normal
demo.mp4,180,115,236.8136597,154.7259064,241.1660309,148.2299805,234.9694519,150.6587372,260.3500671,145.5081787,239.8044128,152.0692291,293.8577271,170.9678497,241.6021118,178.1662903,315.8822021,212.3249207,233.2504425,219.0231018,296.2973633,230.2582092,230.4872894,224.7514648,298.3343201,257.54599,263.7067261,259.000061,295.493042,303.0151978,250.3475189,304.2546692,303.3729553,338.7883911,263.9385376,338.2037659,Normal
